stage,teams,count,probability,rank
QF,Argentina|Belgium|Brazil|Colombia|Croatia|Germany|Spain|Uruguay,124,0.00062000,40
QF,Argentina|Belgium|England|France|Germany|Portugal|Spain|Sweden,122,0.00061000,41
QF,Belgium|Brazil|Croatia|England|France|Russia|Serbia|Uruguay,120,0.00060000,42
QF,Argentina|Belgium|Brazil|Colombia|France|Germany|Spain|Uruguay,120,0.00060000,43
QF,Belgium|Brazil|Denmark|England|France|Russia|Serbia|Uruguay,119,0.00059500,44
QF,Argentina|Belgium|Brazil|England|France|Portugal|Serbia|Uruguay,118,0.00059000,45
QF,Argentina|Belgium|England|France|Germany|Russia|Serbia|Uruguay,115,0.00057500,46
QF,Argentina|Belgium|Brazil|Croatia|England|Spain|Sweden|Uruguay,114,0.00057000,47
QF,Argentina|Belgium|Brazil|Colombia|France|Germany|Russia|Uruguay,112,0.00056000,48
QF,Argentina|Belgium|Brazil|England|France|Russia|Sweden|Uruguay,112,0.00056000,49
QF,Argentina|Belgium|Brazil|England|France|Russia|Serbia|Spain,112,0.00056000,50
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Poland|Portugal|Russia|Serbia|Spain|Sweden|Uruguay,256,0.00128000,1
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Iran|Poland|Russia|Serbia|Spain|Sweden|Uruguay,183,0.00091500,2
R16,Argentina|Belgium|Brazil|Colombia|Croatia|England|France|Germany|Peru|Poland|Portugal|Russia|Serbia|Spain|Sweden|Uruguay,179,0.00089500,3
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Portugal|Russia|Senegal|Serbia|Spain|Sweden|Uruguay,174,0.00087000,4
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Morocco|Poland|Russia|Serbia|Spain|Sweden|Uruguay,169,0.00084500,5
R16,Argentina|Belgium|Brazil|Colombia|Croatia|England|France|Germany|Peru|Portugal|Russia|Senegal|Serbia|Spain|Sweden|Uruguay,166,0.00083000,6
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Poland|Portugal|Russia|Serbia|South Korea|Spain|Uruguay,165,0.00082500,7
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|Egypt|England|France|Germany|Poland|Portugal|Serbia|Spain|Sweden|Uruguay,146,0.00073000,8
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Morocco|Russia|Senegal|Serbia|Spain|Sweden|Uruguay,142,0.00071000,9
R16,Argentina|Belgium|Brazil|Colombia|Croatia|England|France|Germany|Iran|Peru|Poland|Russia|Serbia|Spain|Sweden|Uruguay,133,0.00066500,10
R16,Argentina|Belgium|Brazil|Colombia|Croatia|England|France|Germany|Peru|Poland|Portugal|Russia|Serbia|South Korea|Spain|Uruguay,124,0.00062000,11
R16,Argentina|Belgium|Brazil|Croatia|Denmark|England|France|Germany|Poland|Portugal|Russia|Senegal|Serbia|Spain|Sweden|Uruguay,123,0.00061500,12
R16,Argentina|Belgium|Brazil|Colombia|Croatia|England|France|Germany|Morocco|Peru|Poland|Russia|Serbia|Spain|Sweden|Uruguay,122,0.00061000,13
R16,Argentina|Belgium|Brazil|Colombia|Croatia|England|France|Germany|Mexico|Peru|Poland|Portugal|Russia|Serbia|Spain|Uruguay,121,0.00060500,14
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Mexico|Poland|Portugal|Russia|Serbia|Spain|Uruguay,121,0.00060500,15
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Morocco|Poland|Russia|Serbia|South Korea|Spain|Uruguay,120,0.00060000,16
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Poland|Portugal|Russia|Spain|Sweden|Switzerland|Uruguay,115,0.00057500,17
R16,Argentina|Belgium|Brazil|Colombia|Croatia|England|France|Germany|Peru|Poland|Portugal|Russia|Spain|Sweden|Switzerland|Uruguay,114,0.00057000,18
R16,Argentina|Belgium|Brazil|Colombia|Costa Rica|Croatia|Denmark|England|France|Germany|Poland|Portugal|Russia|Spain|Sweden|Uruguay,110,0.00055000,19
R16,Argentina|Belgium|Brazil|Colombia|Croatia|England|France|Germany|Morocco|Peru|Russia|Senegal|Serbia|Spain|Sweden|Uruguay,107,0.00053500,20
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Morocco|Poland|Russia|Spain|Sweden|Switzerland|Uruguay,104,0.00052000,21
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Iran|Russia|Senegal|Serbia|Spain|Sweden|Uruguay,101,0.00050500,22
R16,Argentina|Australia|Belgium|Brazil|Colombia|Croatia|England|France|Germany|Poland|Portugal|Russia|Serbia|Spain|Sweden|Uruguay,101,0.00050500,23
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Portugal|Russia|Senegal|Serbia|South Korea|Spain|Uruguay,98,0.00049000,24
R16,Argentina|Belgium|Brazil|Colombia|Croatia|England|France|Germany|Iran|Peru|Russia|Senegal|Serbia|Spain|Sweden|Uruguay,98,0.00049000,25
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Egypt|England|France|Germany|Peru|Poland|Portugal|Serbia|Spain|Sweden|Uruguay,95,0.00047500,26
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Mexico|Portugal|Russia|Senegal|Serbia|Spain|Uruguay,94,0.00047000,27
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Morocco|Poland|Portugal|Russia|Serbia|Sweden|Uruguay,93,0.00046500,28
R16,Argentina|Belgium|Brazil|Colombia|Denmark|England|France|Germany|Nigeria|Poland|Portugal|Russia|Serbia|Spain|Sweden|Uruguay,91,0.00045500,29
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Iran|Poland|Russia|Serbia|South Korea|Spain|Uruguay,90,0.00045000,30
R16,Argentina|Belgium|Brazil|Croatia|England|France|Germany|Peru|Poland|Portugal|Russia|Senegal|Serbia|Spain|Sweden|Uruguay,89,0.00044500,31
R16,Argentina|Belgium|Brazil|Colombia|Croatia|England|France|Germany|Iran|Mexico|Peru|Poland|Russia|Serbia|Spain|Uruguay,87,0.00043500,32
R16,Argentina|Belgium|Brazil|Colombia|Croatia|England|France|Germany|Morocco|Peru|Poland|Portugal|Russia|Serbia|Sweden|Uruguay,86,0.00043000,33
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|Egypt|England|France|Germany|Morocco|Poland|Serbia|Spain|Sweden|Uruguay,85,0.00042500,34
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Iran|Mexico|Poland|Russia|Serbia|Spain|Uruguay,85,0.00042500,35
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Mexico|Morocco|Poland|Russia|Serbia|Spain|Uruguay,84,0.00042000,36
R16,Argentina|Belgium|Brazil|Croatia|Denmark|England|France|Germany|Morocco|Poland|Russia|Senegal|Serbia|Spain|Sweden|Uruguay,84,0.00042000,37
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|England|France|Germany|Iran|Poland|Portugal|Russia|Serbia|Sweden|Uruguay,84,0.00042000,38
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|Egypt|England|France|Germany|Portugal|Senegal|Serbia|Spain|Sweden|Uruguay,83,0.00041500,39
R16,Argentina|Belgium|Brazil|Colombia|Croatia|England|France|Germany|Morocco|Peru|Poland|Russia|Serbia|South Korea|Spain|Uruguay,83,0.00041500,40
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|Egypt|England|France|Germany|Poland|Portugal|Serbia|South Korea|Spain|Uruguay,83,0.00041500,41
R16,Argentina|Belgium|Brazil|Colombia|Costa Rica|Croatia|England|France|Germany|Peru|Poland|Portugal|Russia|Spain|Sweden|Uruguay,80,0.00040000,42
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Egypt|England|France|Germany|Peru|Portugal|Senegal|Serbia|Spain|Sweden|Uruguay,80,0.00040000,43
R16,Argentina|Belgium|Brazil|Colombia|Croatia|Denmark|Egypt|England|France|Germany|Iran|Poland|Serbia|Spain|Sweden|Uruguay,80,0.00040000,44
R16,Argentina|Belgium|Brazil|Colombia|Croatia|England|France|Germany|Mexico|Morocco|Peru|Poland|Russia|Serbia|Spain|Uruguay,80,0.00040000,45
R16,Argentina|Belgium|Brazil|Colombia|Costa Rica|Croatia|Denmark|England|France|Germany|Portugal|Russia|Senegal|Spain|Sweden|Uruguay,78,0.00039000,46
R16,Argentina|Belgium|Brazil|Colombia|Croatia|England|France|Germany|Japan|Peru|Portugal|Russia|Serbia|Spain|Sweden|Uruguay,76,0.00038000,47
R16,Argentina|Belgium|Brazil|Colombia|Denmark|England|France|Germany|Morocco|Nigeria|Poland|Russia|Serbia|Spain|Sweden|Uruguay,76,0.00038000,48
R16,Argentina|Belgium|Brazil|Colombia|Costa Rica|Croatia|Denmark|England|France|Germany|Iran|Poland|Russia|Spain|Sweden|Uruguay,75,0.00037500,49
R16,Argentina|Belgium|Brazil|Colombia|Croatia|England|France|Germany|Iran|Peru|Poland|Russia|Serbia|South Korea|Spain|Uruguay,75,0.00037500,50
SF,Argentina|Belgium|England|France,1849,0.00924500,1
SF,Argentina|Belgium|Croatia|England,1454,0.00727000,2
SF,Argentina|Belgium|England|Uruguay,1244,0.00622000,3
SF,Belgium|England|France|Spain,1202,0.00601000,4
SF,Argentina|Brazil|France|Germany,1074,0.00537000,5
SF,Belgium|England|France|Uruguay,999,0.00499500,6
SF,Belgium|England|Spain|Uruguay,991,0.00495500,7
SF,Argentina|England|France|Germany,941,0.00470500,8
SF,Belgium|Croatia|England|France,935,0.00467500,9
SF,Argentina|Belgium|Brazil|France,927,0.00463500,10
SF,Argentina|Brazil|England|France,910,0.00455000,11
SF,Argentina|Belgium|England|Spain,882,0.00441000,12
SF,Argentina|Brazil|Croatia|Germany,880,0.00440000,13
SF,Argentina|Belgium|France|Germany,839,0.00419500,14
SF,Argentina|Brazil|Germany|Uruguay,790,0.00395000,15
SF,Belgium|England|Russia|Uruguay,736,0.00368000,16
SF,Argentina|Brazil|Croatia|England,717,0.00358500,17
SF,Argentina|Belgium|Brazil|Croatia,707,0.00353500,18
SF,Argentina|Croatia|England|Germany,702,0.00351000,19
SF,Brazil|France|Germany|Spain,698,0.00349000,20
SF,Belgium|Croatia|England|Uruguay,691,0.00345500,21
SF,Argentina|Belgium|Croatia|Germany,648,0.00324000,22
SF,Argentina|Brazil|England|Uruguay,640,0.00320000,23
SF,Argentina|England|Germany|Uruguay,630,0.00315000,24
SF,Brazil|France|Germany|Uruguay,621,0.00310500,25
SF,Belgium|Denmark|England|France,612,0.00306000,26
SF,Argentina|Belgium|Brazil|Uruguay,609,0.00304500,27
SF,Argentina|Belgium|Germany|Uruguay,606,0.00303000,28
SF,Belgium|Croatia|England|Spain,592,0.00296000,29
SF,Brazil|Germany|Spain|Uruguay,581,0.00290500,30
SF,Brazil|England|France|Spain,580,0.00290000,31
SF,Belgium|England|France|Russia,575,0.00287500,32
SF,Argentina|Brazil|Colombia|France,571,0.00285500,33
SF,England|France|Germany|Spain,564,0.00282000,34
SF,Belgium|Brazil|France|Spain,548,0.00274000,35
SF,Brazil|Croatia|France|Germany,546,0.00273000,36
SF,Brazil|England|France|Uruguay,545,0.00272500,37
SF,Belgium|France|Germany|Spain,540,0.00270000,38
SF,Argentina|Colombia|England|France,530,0.00265000,39
SF,England|France|Germany|Uruguay,521,0.00260500,40
SF,Argentina|Brazil|Germany|Spain,521,0.00260500,41
SF,Brazil|England|Spain|Uruguay,519,0.00259500,42
SF,Argentina|Belgium|England|Russia,503,0.00251500,43
SF,Argentina|Belgium|Colombia|France,497,0.00248500,44
SF,Belgium|Brazil|France|Uruguay,485,0.00242500,45
SF,Belgium|Brazil|Spain|Uruguay,484,0.00242000,46
SF,Belgium|France|Germany|Uruguay,480,0.00240000,47
SF,England|Germany|Spain|Uruguay,469,0.00234500,48
SF,Brazil|Croatia|England|France,464,0.00232000,49
SF,Argentina|England|Germany|Spain,460,0.00230000,50
final,Belgium|England,8692,0.04346000,1
final,Brazil|Germany,5141,0.02570500,2
final,Argentina|France,4652,0.02326000,3
final,Argentina|Brazil,4591,0.02295500,4
final,Brazil|England,4485,0.02242500,5
final,Argentina|England,4309,0.02154500,6
final,Belgium|Brazil,4182,0.02091000,7
final,England|Germany,4101,0.02050500,8
final,England|France,4003,0.02001500,9
final,France|Germany,3974,0.01987000,10
final,Belgium|France,3877,0.01938500,11
final,Argentina|Belgium,3873,0.01936500,12
final,Belgium|Germany,3728,0.01864000,13
final,Brazil|France,3132,0.01566000,14
final,Argentina|Croatia,3047,0.01523500,15
final,Argentina|Uruguay,3042,0.01521000,16
final,Germany|Uruguay,2822,0.01411000,17
final,England|Uruguay,2819,0.01409500,18
final,Brazil|Spain,2746,0.01373000,19
final,Belgium|Uruguay,2717,0.01358500,20
final,Argentina|Germany,2674,0.01337000,21
final,France|Spain,2618,0.01309000,22
final,England|Spain,2601,0.01300500,23
final,France|Uruguay,2495,0.01247500,24
final,Belgium|Spain,2442,0.01221000,25
final,Brazil|Uruguay,2434,0.01217000,26
final,Brazil|Colombia,2341,0.01170500,27
final,Colombia|England,2197,0.01098500,28
final,Colombia|France,2127,0.01063500,29
final,Croatia|England,2073,0.01036500,30
final,Brazil|Croatia,2039,0.01019500,31
final,Croatia|France,2024,0.01012000,32
final,Spain|Uruguay,2005,0.01002500,33
final,Argentina|Spain,2000,0.01000000,34
final,Belgium|Colombia,1999,0.00999500,35
final,Belgium|Croatia,1841,0.00920500,36
final,Germany|Spain,1779,0.00889500,37
final,Brazil|Serbia,1546,0.00773000,38
final,Argentina|Colombia,1540,0.00770000,39
final,Croatia|Germany,1462,0.00731000,40
final,Colombia|Germany,1374,0.00687000,41
final,Colombia|Uruguay,1360,0.00680000,42
final,Croatia|Uruguay,1276,0.00638000,43
final,Russia|Uruguay,1222,0.00611000,44
final,England|Russia,1142,0.00571000,45
final,Croatia|Spain,1069,0.00534500,46
final,Colombia|Spain,1054,0.00527000,47
final,Brazil|Russia,1052,0.00526000,48
final,Brazil|Poland,1036,0.00518000,49
final,France|Russia,1000,0.00500000,50
winner,England,24975,0.12487500,1
winner,Brazil,23458,0.11729000,2
winner,Belgium,22964,0.11482000,3
winner,France,21071,0.10535500,4
winner,Argentina,20112,0.10056000,5
winner,Germany,18665,0.09332500,6
winner,Uruguay,13711,0.06855500,7
winner,Spain,11392,0.05696000,8
winner,Colombia,8662,0.04331000,9
winner,Croatia,8514,0.04257000,10
winner,Russia,3816,0.01908000,11
winner,Poland,3559,0.01779500,12
winner,Portugal,3220,0.01610000,13
winner,Serbia,3201,0.01600500,14
winner,Sweden,2324,0.01162000,15
winner,Denmark,1873,0.00936500,16
winner,Senegal,1558,0.00779000,17
winner,Morocco,1149,0.00574500,18
winner,Peru,1005,0.00502500,19
winner,Iran,841,0.00420500,20
winner,Nigeria,651,0.00325500,21
winner,Egypt,624,0.00312000,22
winner,South Korea,539,0.00269500,23
winner,Switzerland,501,0.00250500,24
winner,Mexico,414,0.00207000,25
winner,Costa Rica,362,0.00181000,26
winner,Iceland,229,0.00114500,27
winner,Japan,148,0.00074000,28
winner,Australia,145,0.00072500,29
winner,Tunisia,145,0.00072500,30
winner,Saudi Arabia,128,0.00064000,31
winner,Panama,44,0.00022000,32
